State,County,factor_1,contribution_1,factor_2,contribution_2,factor_3,contribution_3,predicted_life_expectancy,actual_life_expectancy
Virginia,York,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,1.211960037,Household Income (Pacific Islander),1.0556859477188905,80.68190959889846,80.9
Washington,Benton,% Food Insecure,0.6141292976744643,Household Income (Pacific Islander),0.5054527569234607,Sleeping less than 7 hours among adults aged >=18 years,0.382783899,77.15124879409758,77.8
Washington,Clallam,Current asthma among adults aged >=18 years,-0.649544438,% Unemployed,0.5656009750042535,Obesity among adults aged >=18 years,0.3880731371118915,76.45619206950586,77.3
Washington,Clark,Household Income (Pacific Islander),0.9178299833601052,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.4813660866686838,78.69927333402171,78.6
Washington,Columbia,E_TOTCR,0.5711096298136862,Sleeping less than 7 hours among adults aged >=18 years,0.5361339687987948,Obesity among adults aged >=18 years,0.4748399266840888,76.95722000424665,76.6
Washington,Cowlitz,Current asthma among adults aged >=18 years,-0.804669811,% Unemployed,0.5307392403799809,Cervical cancer screening among adult women aged 21-65 years,-0.372390119,74.73931878261952,75.1
Washington,Ferry,% Unemployed,1.6811764829809714,Current asthma among adults aged >=18 years,-1.502733989,% Food Insecure,-1.152138976,72.69843636606053,73.5
Washington,Grays Harbor,% Unemployed,0.9490800558712502,Current asthma among adults aged >=18 years,-0.649544438,% Food Insecure,-0.395166859,75.09535094,74.6
Washington,King,Household Income (Pacific Islander),1.5983104882800665,% Asian,1.2535139481792124,% Food Insecure,1.118777375802807,81.53383276941567,81.1
Washington,Kitsap,Household Income (Pacific Islander),0.9658632180450495,% Food Insecure,0.8664533367386357,Obesity among adults aged >=18 years,0.4574865687696494,78.62685435607419,79.5
Washington,Lewis,Current asthma among adults aged >=18 years,-0.727107125,% Unemployed,0.6353244442527984,Sleeping less than 7 hours among adults aged >=18 years,0.4485053573906167,75.73084779,75.6
Washington,Pacific,% Unemployed,0.8444948519984329,Current asthma among adults aged >=18 years,-0.727107125,Cervical cancer screening among adult women aged 21-65 years,-0.515354712,75.10716400589368,76.1
Washington,Pierce,Household Income (Pacific Islander),0.9251772677466172,% Food Insecure,0.8664533367386357,E_PARK,0.40260203808462663,77.94374884997691,77.4
Washington,Skagit,Household Income (Pacific Islander),0.7201212398685083,Obesity among adults aged >=18 years,0.5442533583418466,Sleeping less than 7 hours among adults aged >=18 years,0.4485053573906167,77.90601517106339,78.5
Washington,Snohomish,Household Income (Pacific Islander),1.174171798695053,% Food Insecure,1.118777375802807,% Asian,0.8204498032411137,79.10233309473747,79.3
Washington,Spokane,Sleeping less than 7 hours among adults aged >=18 years,0.5032732395207278,% Food Insecure,0.36180525861029295,E_PARK,0.31828774881007366,76.50551333153263,76.9
Washington,Thurston,Household Income (Pacific Islander),0.7760244906354478,% Food Insecure,0.6141292976744643,Sleeping less than 7 hours among adults aged >=18 years,0.5909018509289059,78.32050314549853,78.3
Washington,Yakima,% Unemployed,0.7747713827498881,Current asthma among adults aged >=18 years,-0.571981752,Cervical cancer screening among adult women aged 21-65 years,-0.372390119,74.88638212689247,75
West Virginia,Barbour,Current asthma among adults aged >=18 years,-1.27004593,Sleeping less than 7 hours among adults aged >=18 years,-0.909738119,E_UNEMP,-0.622405431,71.15852817456353,72
West Virginia,Boone,Current asthma among adults aged >=18 years,-1.502733989,Sleeping less than 7 hours among adults aged >=18 years,-1.18357753,Obesity among adults aged >=18 years,-0.783278522,69.48559231,68.9
West Virginia,Brooke,Current asthma among adults aged >=18 years,-0.804669811,E_TOTCR,-0.684827774,Sleeping less than 7 hours among adults aged >=18 years,-0.581130827,73.68847902930221,73.1
West Virginia,Clay,Current asthma among adults aged >=18 years,-1.812984735,% Food Insecure,-1.152138976,E_UNEMP,-0.850734294,69.23738827388381,69.3
West Virginia,Greenbrier,Current asthma among adults aged >=18 years,-1.03735787,Sleeping less than 7 hours among adults aged >=18 years,-0.887830967,Household Income (Pacific Islander),-0.532198699,72.17471990647489,71.4
West Virginia,Hancock,Current asthma among adults aged >=18 years,-0.959795184,% Unemployed,0.7747713827498881,Sleeping less than 7 hours among adults aged >=18 years,-0.690666591,73.27519041760428,72.6
West Virginia,Hardy,Current asthma among adults aged >=18 years,-1.03735787,Sleeping less than 7 hours among adults aged >=18 years,-0.844016661,Household Income (Pacific Islander),-0.389812394,72.98455667933271,72.7
West Virginia,Harrison,Current asthma among adults aged >=18 years,-0.882232497,Sleeping less than 7 hours among adults aged >=18 years,-0.57017725,E_TOTCR,-0.412954214,73.10074245162329,73.1
West Virginia,Jackson,Current asthma among adults aged >=18 years,-0.727107125,Sleeping less than 7 hours among adults aged >=18 years,-0.712573744,E_TOTCR,-0.412954214,72.58083151843111,73.2
West Virginia,Jefferson,% Food Insecure,1.3711014148669785,Household Income (Pacific Islander),0.787350344,Cervical cancer screening among adult women aged 21-65 years,0.5568797309136286,76.75641754502523,75.9
West Virginia,Marion,Current asthma among adults aged >=18 years,-1.03735787,Sleeping less than 7 hours among adults aged >=18 years,-0.57017725,E_TOTCR,-0.393743657,73.29354539120308,73.5
West Virginia,Marshall,Current asthma among adults aged >=18 years,-0.804669811,Sleeping less than 7 hours among adults aged >=18 years,-0.701620167,% Unemployed,0.4958775057557086,74.18074739899234,74.3
West Virginia,Mineral,Current asthma among adults aged >=18 years,-0.727107125,% Food Insecure,0.6141292976744643,Sleeping less than 7 hours among adults aged >=18 years,-0.559223674,74.16767235038249,73.6
West Virginia,Monroe,Current asthma among adults aged >=18 years,-1.03735787,E_UNEMP,-0.674220354,Household Income (Pacific Islander),-0.518026862,71.82824526218039,72.2
West Virginia,Nicholas,Current asthma among adults aged >=18 years,-1.27004593,Sleeping less than 7 hours among adults aged >=18 years,-0.668759438,Household Income (Pacific Islander),-0.497175676,72.33205986447766,71.7
West Virginia,Pocahontas,Current asthma among adults aged >=18 years,-0.959795184,Sleeping less than 7 hours among adults aged >=18 years,-0.646852285,Household Income (Pacific Islander),-0.638981168,72.13906022086466,72.2
West Virginia,Preston,Current asthma among adults aged >=18 years,-0.804669811,Sleeping less than 7 hours among adults aged >=18 years,-0.657805862,% Food Insecure,0.36180525861029295,73.02720612280805,74
West Virginia,Putnam,% Food Insecure,1.118777375802807,Cervical cancer screening among adult women aged 21-65 years,0.7474991873964012,E_TOTCR,-0.466286915,75.77182123594228,75.4
West Virginia,Summers,Current asthma among adults aged >=18 years,-1.657859362,Sleeping less than 7 hours among adults aged >=18 years,-1.019273884,% Food Insecure,-0.899814937,69.82537816355894,69.4
West Virginia,Taylor,Current asthma among adults aged >=18 years,-0.804669811,E_UNEMP,-0.534344158,Sleeping less than 7 hours among adults aged >=18 years,-0.526362945,72.94045508842768,73.6
West Virginia,Tyler,% Unemployed,0.8096331173741607,Current asthma among adults aged >=18 years,-0.804669811,Sleeping less than 7 hours among adults aged >=18 years,-0.624945132,73.96663427682657,74.8
West Virginia,Wayne,Current asthma among adults aged >=18 years,-1.968110108,Sleeping less than 7 hours among adults aged >=18 years,-1.084995342,Obesity among adults aged >=18 years,-0.54900819,70.34120193321642,70.4
West Virginia,Wirt,Current asthma among adults aged >=18 years,-1.502733989,Sleeping less than 7 hours among adults aged >=18 years,-0.909738119,% Unemployed,0.7747713827498881,71.66323446066639,72.4
West Virginia,Wood,Current asthma among adults aged >=18 years,-1.03735787,Obesity among adults aged >=18 years,-0.488271438,Sleeping less than 7 hours among adults aged >=18 years,-0.438734333,72.88634331747772,73.4
Wisconsin,Adams,% Unemployed,0.5307392403799809,Average Grade Performance,-0.328851822,Current asthma among adults aged >=18 years,0.2812077993086518,75.47052442494225,75.9
Wisconsin,Barron,% Food Insecure,0.6141292976744643,Sleeping less than 7 hours among adults aged >=18 years,0.29515528742630587,Current asthma among adults aged >=18 years,0.2812077993086518,76.89599562417813,77.6
Wisconsin,Bayfield,% Food Insecure,0.6141292976744643,E_TOTCR,0.5711096298136862,Sleeping less than 7 hours among adults aged >=18 years,0.5142268159467501,78.70561915057155,79.4
Wisconsin,Brown,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.746583918,Sleeping less than 7 hours among adults aged >=18 years,0.4485053573906167,79.19275052572917,78.7
Wisconsin,Chippewa,% Food Insecure,0.8664533367386357,Current asthma among adults aged >=18 years,0.591458545,Sleeping less than 7 hours among adults aged >=18 years,0.40469105168652797,78.10033720746426,78.8
Wisconsin,Clark,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.43755178096459507,E_TOTCR,0.41056796334969664,76.03305623066441,76.8
Wisconsin,Columbia,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.591458545,Sleeping less than 7 hours among adults aged >=18 years,0.45945893381663905,78.44148117,78.5
Wisconsin,Dane,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,1.0568346637794592,Obesity among adults aged >=18 years,0.8132304060156581,81.02221386385266,80.8
Wisconsin,Door,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.746583918,E_TOTCR,0.5711096298136862,79.27822446796058,80.2
Wisconsin,Eau Claire,% Food Insecure,0.8664533367386357,Current asthma among adults aged >=18 years,0.43633317220281276,Obesity among adults aged >=18 years,0.3099830264969138,78.39335827478136,78.7
Wisconsin,Florence,% Food Insecure,0.8664533367386357,E_TOTCR,0.5711096298136862,Sleeping less than 7 hours among adults aged >=18 years,0.40469105168652797,77.76207609817806,77.8
Wisconsin,Fond du Lac,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.6690212315440555,Sleeping less than 7 hours among adults aged >=18 years,0.5470875452248168,78.70451668,77.8
Wisconsin,Green,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.6690212315440555,Cervical cancer screening among adult women aged 21-65 years,0.4377425706118953,78.82134184436501,79.2
Wisconsin,Green Lake,% Food Insecure,0.6141292976744643,Sleeping less than 7 hours among adults aged >=18 years,0.49231966309470615,Current asthma among adults aged >=18 years,0.43633317220281276,77.26288498,76.9
Wisconsin,Iowa,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.6690212315440555,Sleeping less than 7 hours among adults aged >=18 years,0.5251803923727725,78.86270997613754,79.7
Wisconsin,Iron,% Unemployed,0.6701861788770708,% Food Insecure,0.6141292976744643,E_TOTCR,0.5711096298136862,78.55214846396183,79
Wisconsin,Jackson,% Food Insecure,0.6141292976744643,Sleeping less than 7 hours among adults aged >=18 years,0.3280160167043729,Current asthma among adults aged >=18 years,0.20364511286157136,76.22908554192186,76.4
Wisconsin,Juneau,% Food Insecure,0.36180525861029295,Sleeping less than 7 hours among adults aged >=18 years,0.33896959313039454,Current asthma among adults aged >=18 years,0.2812077993086518,75.86984066099922,76
Wisconsin,Kewaunee,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.591458545,E_TOTCR,0.5711096298136862,79.14994263201578,79.9
Wisconsin,La Crosse,% Food Insecure,1.118777375802807,Sleeping less than 7 hours among adults aged >=18 years,0.7880662265973054,Current asthma among adults aged >=18 years,0.746583918,79.41551610145255,78.9
Wisconsin,Langlade,E_TOTCR,0.5711096298136862,% Food Insecure,0.36180525861029295,Sleeping less than 7 hours among adults aged >=18 years,0.33896959313039454,76.62562736186769,76.7
Wisconsin,Manitowoc,% Food Insecure,0.8664533367386357,Current asthma among adults aged >=18 years,0.591458545,Sleeping less than 7 hours among adults aged >=18 years,0.40469105168652797,78.22874475546492,78
Wisconsin,Marathon,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.6690212315440555,Obesity among adults aged >=18 years,0.35336642128301243,78.73740601984547,78.4
Wisconsin,Monroe,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.37183032240846164,Current asthma among adults aged >=18 years,0.3587704857557323,77.09755148098125,76.9
Wisconsin,Oconto,% Food Insecure,1.118777375802807,E_TOTCR,0.5711096298136862,Current asthma among adults aged >=18 years,0.43633317220281276,78.29218677840815,78.5
Wisconsin,Oneida,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.6785304623370833,Current asthma among adults aged >=18 years,0.6690212315440555,78.86067667642023,77.9
Wisconsin,Outagamie,% Food Insecure,1.3711014148669785,Current asthma among adults aged >=18 years,0.746583918,Household Income (Pacific Islander),0.5942590638560845,79.65290452930608,79
Wisconsin,Pierce,% Food Insecure,1.3711014148669785,Household Income (Pacific Islander),0.867938147,Current asthma among adults aged >=18 years,0.6690212315440555,80.09661654495235,79.8
Wisconsin,Polk,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.5251803923727725,Current asthma among adults aged >=18 years,0.43633317220281276,78.20556997,77.8
Wisconsin,Portage,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.6690212315440555,Sleeping less than 7 hours among adults aged >=18 years,0.5032732395207278,78.69235611325941,79.3
Wisconsin,Rusk,% Food Insecure,0.6141292976744643,E_TOTCR,0.5711096298136862,Sleeping less than 7 hours among adults aged >=18 years,0.26229455814823954,76.56246384600975,76.3
Wisconsin,Sauk,% Food Insecure,1.118777375802807,Current asthma among adults aged >=18 years,0.5138958586498932,Household Income (Pacific Islander),0.39826371869968225,78.06672640269862,77.7
Wisconsin,Shawano,% Food Insecure,0.8664533367386357,Sleeping less than 7 hours among adults aged >=18 years,0.36087674598243924,E_TOTCR,0.34658272461390804,76.7428143,77.6
